,Item_Code,Item_Type,Item_Fat_Content,Item_Type_Cluster,Is_Misc_Item,Item_MRP,Mean_LogSale_per_Item_Identifier,Mean_LogSale_per_Outlet_Identifier,Mean_LogSale_per_Item_Profile,Sales_to_MRP,Item_Profile,Outlet_Type,Outlet_Age,Item_Profile_Freq_Bin,Median_Log_Sales_ItemCluster_OutletType,Median_Log_Sales_per_Outlet,Median_Log_Sales_per_Item_Cluster,Median_Log_Sales_per_ItemProfile_OutletType,MRP_per_Year,Median_Log_Sales_Per_City_Tier,Median_MRP_ItemType_Per_Tier,MRP_Deviation_From_Tier_Median,Abs_MRP_Deviation,Median_Log_Sales_per_Item_OutletType,Median_Sales_per_Item_OutletType
3069,0,14,0,0,0,216.7508,8.132384921481725,7.4836806477602815,7.217909457286328,8.011072623492051,2,1,28,0,7.468544092939159,7.573942169284693,7.383310345446207,7.444698686167708,7.7411,7.305455015205315,144.3128,72.43799999999999,72.43799999999999,7.444698686167708,1709.7744
2121,2,9,0,2,0,178.7344,7.221818664946249,7.497239398596627,7.345772993646435,8.984893786534654,15,1,28,0,7.661010252118305,7.573942169284693,7.550937125130511,7.716940685013205,6.3833714285714285,7.305455015205315,151.4195,27.314899999999994,27.314899999999994,7.716940685013205,2245.0776
8431,1,6,0,3,0,56.793,7.125479902951799,7.472976498600231,7.370515187365858,14.947176588664094,9,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.626406450193304,2.4692608695652174,7.60342826700307,147.6418,-90.84879999999998,90.84879999999998,7.626406450193304,2050.664
1033,1,3,1,4,0,189.3556,8.32849197488239,8.010825440111935,7.37314141891374,11.898603474098463,6,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.14931169771982,4.733890000000001,7.502907590270665,123.0059,66.34970000000001,66.34970000000001,8.14931169771982,3460.1626
5221,0,14,0,0,0,198.2084,8.186510478026557,7.4773228928017215,7.219593462642982,19.019171740450957,2,1,38,0,7.468544092939159,7.626403080219326,7.383310345446207,7.444698686167708,5.21601052631579,7.502907590270665,144.6773,53.53110000000001,53.53110000000001,7.444698686167708,1709.7744
2849,1,10,1,3,0,151.8366,7.36654637906596,8.040429555045952,7.262047573887133,40.81098101511758,10,3,40,0,8.191943178961345,8.121466470910779,7.494797222203446,8.101989462562209,3.795915,7.502907590270665,143.7812,8.055399999999992,8.055399999999992,8.101989462562209,3300.0377
6523,1,5,0,4,0,194.3452,7.496663641539952,7.362077913097834,7.236175194377211,23.1656845654022,8,2,16,0,7.417477939024452,7.41226797690749,7.49294468503679,7.408375753103087,12.146575,7.502907590270665,129.431,64.9142,64.9142,7.408375753103087,1648.8537
3932,1,2,1,4,0,57.7588,5.780090830360679,7.362077913097834,7.203879662665751,19.82686620913176,5,2,16,0,7.417477939024452,7.41226797690749,7.49294468503679,7.101736851150547,3.609925,7.502907590270665,157.663,-99.9042,99.9042,7.101736851150547,1215.085
39,1,13,0,4,0,87.6198,7.018016325309888,8.024200479454251,7.374825138247131,24.885870545242057,12,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.167469346797978,2.190495,7.502907590270665,147.5102,-59.8904,59.8904,8.167469346797978,3523.4136
438,1,4,1,3,0,213.4876,7.650493983281951,7.531111528493944,7.368330699816161,9.03794131368754,7,1,26,0,7.609222379182855,7.584319360533787,7.494797222203446,7.6200566468552,8.211061538461538,7.305455015205315,145.0128,68.47479999999999,68.47479999999999,7.571016267748703,1940.1412
4040,2,9,0,2,0,127.902,7.133754132963719,7.503790504059262,7.342334633911306,16.813920032524905,15,1,18,0,7.661010252118305,7.603926109403291,7.550937125130511,7.716940685013205,7.105666666666667,7.60342826700307,156.4656,-28.563599999999997,28.563599999999997,7.716940685013205,2245.0776
8259,1,6,0,3,0,79.7986,6.709835166055336,7.577155594126957,7.330424462937938,29.285701754166105,9,1,21,0,7.609222379182855,7.654563787922667,7.494797222203446,7.626406450193304,3.799933333333333,7.60342826700307,147.6418,-67.8432,67.8432,7.626406450193304,2050.664
2609,1,13,0,4,0,210.8612,7.893187996746145,7.451082142602913,7.375470956453296,15.863417262161096,12,1,23,0,7.583980893998901,7.515314505368987,7.49294468503679,7.644097476216769,9.167878260869566,7.60342826700307,143.8102,67.05099999999999,67.05099999999999,7.644097476216769,2087.283
5281,2,8,0,2,0,157.3604,7.338836145825892,8.024200479454251,7.2548398234259555,38.26563226834708,14,3,40,0,8.121466470910779,8.121466470910779,7.550937125130511,8.012953062606426,3.93401,7.502907590270665,125.9533,31.4071,31.4071,8.012953062606426,3019.403
1976,2,9,0,2,0,127.9678,7.740809475571571,5.571716447873443,7.335696684322737,1.9874968546775047,15,0,40,0,5.662296710546384,5.584702693357622,7.550937125130511,5.694677819451893,3.199195,7.305455015205315,151.4195,-23.4517,23.4517,5.694677819451893,296.281
5723,1,5,1,4,0,56.1588,6.119359574885124,7.465883746184298,7.249239307292764,8.15669850495381,8,1,23,0,7.583980893998901,7.515314505368987,7.49294468503679,7.525417416584517,2.441686956521739,7.60342826700307,141.5838,-85.425,85.425,7.525417416584517,1853.5872
8365,1,6,0,3,0,128.7994,6.984758491539507,5.566348390394138,7.370515187365858,0.99767079660309,9,0,27,0,5.542578758317674,5.526809787121378,7.494797222203446,5.518827497791328,4.770348148148148,7.502907590270665,132.8626,-4.063199999999995,4.063199999999995,5.518827497791328,248.3434
1160,1,13,1,4,0,155.763,7.527211944982611,7.305528207619562,7.36003598848004,20.0898801384154,12,2,16,0,7.417477939024452,7.41226797690749,7.49294468503679,7.534967635573844,9.7351875,7.502907590270665,147.5102,8.252800000000008,8.252800000000008,7.534967635573844,1871.5638
7333,2,8,0,2,0,145.976,8.185605152747346,5.562252196530046,7.262269066161278,4.013700882336821,14,0,40,0,5.662296710546384,5.584702693357622,7.550937125130511,5.583452698808242,3.6494,7.305455015205315,130.3468,15.629199999999996,15.629199999999996,5.583452698808242,264.9884
7934,1,6,0,3,0,107.9912,6.411910212007673,7.506569377653555,7.327570953546424,13.144456214950845,9,1,18,0,7.609222379182855,7.603926109403291,7.494797222203446,7.626406450193304,5.999511111111112,7.60342826700307,147.6418,-39.65059999999998,39.65059999999998,7.626406450193304,2050.664
2637,1,5,1,4,0,177.2712,7.213187802442637,7.501098700914035,7.2346129455711905,18.83922938413008,8,1,28,0,7.583980893998901,7.573942169284693,7.49294468503679,7.525417416584517,6.3311142857142855,7.305455015205315,122.4598,54.81139999999999,54.81139999999999,7.525417416584517,1853.5872
5016,1,3,1,4,0,222.0798,8.038208995648166,7.464363843279843,7.311146851498315,12.900486221619438,6,1,38,0,7.583980893998901,7.626403080219326,7.49294468503679,7.617270716092915,5.844205263157895,7.502907590270665,123.0059,99.0739,99.0739,7.617270716092915,2032.0216
4576,1,3,0,4,0,178.2686,7.450780931610853,7.514959487516445,7.311146851498315,10.969147679400637,6,1,26,0,7.583980893998901,7.584319360533787,7.49294468503679,7.617270716092915,6.856484615384615,7.305455015205315,141.3838,36.884799999999984,36.884799999999984,7.617270716092915,2032.0216
6801,1,6,1,3,0,87.0856,6.968019652405839,7.305528207619562,7.327570953546424,16.146981820186117,9,2,16,0,7.40054152720949,7.41226797690749,7.494797222203446,7.374582117567543,5.44285,7.502907590270665,132.8626,-45.77699999999999,45.77699999999999,7.374582117567543,1593.9252
3573,1,0,0,4,0,152.3024,7.204837958095204,7.542041168091658,7.194959824287667,9.967170576432146,3,1,26,0,7.583980893998901,7.584319360533787,7.49294468503679,7.47630269409516,5.857784615384616,7.305455015205315,107.2938,45.0086,45.0086,7.47630269409516,1764.7029
5114,1,13,1,4,0,43.9428,6.556898803449431,7.505268090848811,7.373886730860339,8.000000000000002,12,1,28,0,7.583980893998901,7.573942169284693,7.49294468503679,7.644097476216769,1.5693857142857142,7.305455015205315,147.5247,-103.5819,103.5819,7.644097476216769,2087.283
6788,1,13,0,4,0,141.2496,7.998963377089434,7.454404589071041,7.36003598848004,23.98300880144084,12,1,38,0,7.583980893998901,7.626403080219326,7.49294468503679,7.644097476216769,3.717094736842105,7.502907590270665,147.5102,-6.260600000000011,6.260600000000011,7.644097476216769,2087.283
5990,1,6,1,3,0,219.8456,7.730963180911753,8.014763560293618,7.370515187365858,7.038208633695648,9,3,40,0,8.191943178961345,8.121466470910779,7.494797222203446,8.293491502175813,5.49614,7.502907590270665,132.8626,86.983,86.983,8.293491502175813,3996.7974
3966,1,6,0,3,0,125.8046,6.46257661855751,7.505268090848811,7.370515187365858,5.937999087473751,9,1,28,0,7.609222379182855,7.573942169284693,7.494797222203446,7.626406450193304,4.493021428571429,7.305455015205315,148.2418,-22.43720000000002,22.43720000000002,7.626406450193304,2050.664
994,0,7,0,0,0,150.8392,7.085259709039171,7.503081472894519,7.340524107753127,19.77459440251606,1,1,38,0,7.468544092939159,7.626403080219326,7.383310345446207,7.512409112249449,3.9694526315789473,7.502907590270665,154.4498,-3.610600000000005,3.610600000000005,7.512409112249449,1829.6184
8507,1,5,1,4,0,101.799,7.1105526401825205,7.577155594126957,7.2346129455711905,5.068762954449455,8,1,21,0,7.583980893998901,7.654563787922667,7.49294468503679,7.525417416584517,4.847571428571429,7.60342826700307,141.5838,-39.78479999999999,39.78479999999999,7.525417416584517,1853.5872
4210,2,9,0,2,0,176.6344,7.221818664946249,7.4773228928017215,7.345772993646435,11.11209594507072,15,1,38,0,7.661010252118305,7.626403080219326,7.550937125130511,7.716940685013205,4.648273684210526,7.502907590270665,153.7498,22.88460000000001,22.88460000000001,7.716940685013205,2245.0776
4376,1,4,1,3,0,97.2726,6.887272940734799,5.566348390394138,7.357203046570015,2.0123364647393003,7,0,27,0,5.542578758317674,5.526809787121378,7.494797222203446,5.669733325881707,3.602688888888889,7.502907590270665,151.934,-54.6614,54.6614,5.57968385523218,263.9897
596,1,5,0,4,0,123.2414,7.328028191396667,7.341617482908678,7.249239307292764,3.95456072391258,8,2,16,0,7.417477939024452,7.41226797690749,7.49294468503679,7.408375753103087,7.7025875,7.502907590270665,129.431,-6.189600000000013,6.189600000000013,7.408375753103087,1648.8537
7435,1,5,0,4,0,194.7452,7.0859646622169,8.039122097700634,7.2346129455711905,30.15404744250438,8,3,40,0,8.122652592960296,8.121466470910779,7.49294468503679,8.025632010935702,4.8686300000000005,7.502907590270665,129.431,65.3142,65.3142,8.025632010935702,3057.3536
6639,1,6,0,3,0,148.4418,7.886950653376401,7.4805229744783714,7.353084142897137,15.859877743331053,9,1,38,0,7.609222379182855,7.626403080219326,7.494797222203446,7.626406450193304,3.9063631578947366,7.502907590270665,132.8626,15.579200000000014,15.579200000000014,7.626406450193304,2050.664
3803,2,9,0,2,0,164.1184,7.689255643596999,8.010825440111935,7.3503441987098865,23.140142726226905,15,3,40,0,8.121466470910779,8.121466470910779,7.550937125130511,8.137556285019322,4.10296,7.502907590270665,153.7498,10.368600000000017,10.368600000000017,8.137556285019322,3419.5488
4677,1,6,1,3,0,109.3596,6.514510502150562,7.465883746184298,7.350174364288564,10.849121613466036,9,1,23,0,7.609222379182855,7.515314505368987,7.494797222203446,7.626406450193304,4.754765217391304,7.60342826700307,147.6418,-38.28219999999999,38.28219999999999,7.626406450193304,2050.664
1544,1,0,1,4,0,131.2626,7.318763302300397,7.4805229744783714,7.147534529590462,25.98019237772221,3,1,38,0,7.583980893998901,7.626403080219326,7.49294468503679,7.47630269409516,3.454278947368421,7.502907590270665,119.744,11.518599999999992,11.518599999999992,7.47630269409516,1764.7029
3168,2,8,0,2,0,131.8626,7.318180478848679,7.497239398596627,7.2548398234259555,21.88321176740031,14,1,28,0,7.661010252118305,7.573942169284693,7.550937125130511,7.576504228617177,4.709378571428571,7.305455015205315,130.3468,1.5157999999999845,1.5157999999999845,7.576504228617177,1950.794
7855,2,9,0,2,0,98.1726,7.33902242818494,8.040429555045952,7.335696684322737,9.969441575347911,15,3,40,0,8.121466470910779,8.121466470910779,7.550937125130511,8.137556285019322,2.454315,7.502907590270665,153.7498,-55.57719999999999,55.57719999999999,8.137556285019322,3419.5488
4276,0,14,0,0,0,87.0882,6.001213914864575,7.4773228928017215,7.219593462642982,20.71063818060312,2,1,38,0,7.468544092939159,7.626403080219326,7.383310345446207,7.444698686167708,2.291794736842105,7.502907590270665,144.6773,-57.5891,57.5891,7.444698686167708,1709.7744
3774,2,8,0,2,0,190.6162,7.752812436684614,7.451082142602913,7.227665745166139,17.1605320009527,14,1,23,0,7.661010252118305,7.515314505368987,7.550937125130511,7.576504228617177,8.287660869565217,7.60342826700307,129.2626,61.3536,61.3536,7.576504228617177,1950.794
4552,1,13,1,4,0,58.7588,6.500479685843431,5.581046359243091,7.375470956453296,6.821303362219783,12,0,40,0,5.558089741325828,5.584702693357622,7.49294468503679,5.738475573655711,1.46897,7.305455015205315,147.5247,-88.76589999999999,88.76589999999999,5.738475573655711,309.597
6630,1,0,0,4,0,86.254,6.817226305572139,5.51985270367713,7.172191719974118,2.0069561991327936,3,0,27,0,5.558089741325828,5.526809787121378,7.49294468503679,5.414805341753303,3.194592592592593,7.502907590270665,119.744,-33.489999999999995,33.489999999999995,5.414805341753303,223.7088
1591,1,6,0,3,0,98.241,7.546683691281723,8.039122097700634,7.330424462937938,22.601999165317945,9,3,40,0,8.191943178961345,8.121466470910779,7.494797222203446,8.293491502175813,2.456025,7.502907590270665,132.8626,-34.62159999999999,34.62159999999999,8.293491502175813,3996.7974
1834,1,5,1,4,0,262.6936,7.63442369888948,7.4836806477602815,7.241839213755741,15.896457317574558,8,1,28,0,7.583980893998901,7.573942169284693,7.49294468503679,7.525417416584517,9.381914285714286,7.305455015205315,122.4598,140.2338,140.2338,7.525417416584517,1853.5872
3016,1,3,0,4,0,101.299,7.286544304324439,7.362077913097834,7.360147735140188,18.337614389085783,6,2,16,0,7.417477939024452,7.41226797690749,7.49294468503679,7.332594075194753,6.3311875,7.502907590270665,123.0059,-21.70689999999999,21.70689999999999,7.332594075194753,1528.3438999999998
763,2,8,0,2,0,54.793,6.893401548247418,7.472976498600231,7.262269066161278,11.361360027740766,14,1,23,0,7.661010252118305,7.515314505368987,7.550937125130511,7.576504228617177,2.382304347826087,7.60342826700307,129.2626,-74.46959999999999,74.46959999999999,7.576504228617177,1950.794
8353,2,8,0,2,0,210.5244,7.827243315563534,5.5502634016873245,7.2548398234259555,7.039900363093304,14,0,40,0,5.662296710546384,5.584702693357622,7.550937125130511,5.583452698808242,5.26311,7.305455015205315,130.3468,80.17760000000001,80.17760000000001,5.583452698808242,264.9884
1025,1,13,0,4,0,144.476,7.775288578725895,5.562252196530046,7.373886730860339,1.0138431296547523,12,0,40,0,5.558089741325828,5.584702693357622,7.49294468503679,5.738475573655711,3.6119,7.305455015205315,147.5247,-3.0486999999999966,3.0486999999999966,5.738475573655711,309.597
6289,1,12,1,3,0,147.905,7.552633333130309,7.531111528493944,7.302292383433321,15.19269125452148,11,1,26,0,7.609222379182855,7.584319360533787,7.494797222203446,7.856921929279074,5.688653846153846,7.305455015205315,160.0604,-12.155399999999986,12.155399999999986,7.856921929279074,2582.6382
7154,1,10,1,3,0,213.356,7.570654289920032,7.531111528493944,7.303711000270165,17.974690189167386,10,1,26,0,7.609222379182855,7.584319360533787,7.494797222203446,7.60872716652003,8.206,7.305455015205315,140.318,73.03799999999998,73.03799999999998,7.60872716652003,2014.7108
1069,1,2,0,4,0,193.4478,,7.4836806477602815,7.106161640430834,25.038770148846336,5,1,28,0,7.583980893998901,7.573942169284693,7.49294468503679,7.538288162813226,6.90885,7.305455015205315,128.7994,64.64840000000001,64.64840000000001,7.538288162813226,1877.8889
6602,0,7,0,0,0,148.2392,7.503346423976074,7.451082142602913,7.307769813980051,10.06071268598319,1,1,23,0,7.468544092939159,7.515314505368987,7.383310345446207,7.512409112249449,6.445182608695653,7.60342826700307,145.8918,2.3474000000000217,2.3474000000000217,7.512409112249449,1829.6184
1315,1,13,1,4,0,129.6994,6.697707323066042,7.362077913097834,7.373886730860339,10.898226206135115,12,2,16,0,7.417477939024452,7.41226797690749,7.49294468503679,7.534967635573844,8.1062125,7.502907590270665,147.5102,-17.8108,17.8108,7.534967635573844,1871.5638
6052,2,9,0,2,0,121.5414,7.50307087923014,7.514959487516445,7.342334633911306,33.08145372687828,15,1,26,0,7.661010252118305,7.584319360533787,7.550937125130511,7.716940685013205,4.674669230769231,7.305455015205315,151.4195,-29.878100000000003,29.878100000000003,7.716940685013205,2245.0776
2587,2,9,0,2,0,196.811,7.183793203963229,7.341617482908678,7.345772993646435,22.95325464531961,15,2,16,0,7.396874044354185,7.41226797690749,7.550937125130511,7.46778378173908,12.3006875,7.502907590270665,153.7498,43.061200000000014,43.061200000000014,7.46778378173908,1749.7224
2946,1,6,0,3,0,38.419,6.120543361679363,7.514959487516445,7.330424462937938,20.969260001561725,9,1,26,0,7.609222379182855,7.584319360533787,7.494797222203446,7.626406450193304,1.477653846153846,7.305455015205315,148.2418,-109.82280000000002,109.82280000000002,7.626406450193304,2050.664
2029,1,6,1,3,0,63.2536,7.142901099722462,7.504907891182779,7.370515187365858,21.304387418265527,9,1,18,0,7.609222379182855,7.603926109403291,7.494797222203446,7.626406450193304,3.514088888888889,7.60342826700307,147.6418,-84.38819999999998,84.38819999999998,7.626406450193304,2050.664
5747,1,3,1,4,0,198.2742,7.571388906215394,7.503790504059262,7.311146851498315,22.08876596148163,6,1,18,0,7.583980893998901,7.603926109403291,7.49294468503679,7.617270716092915,11.015233333333336,7.60342826700307,143.1654,55.1088,55.1088,7.617270716092915,2032.0216
4593,1,6,1,3,0,144.6102,8.00172473608653,7.503081472894519,7.370515187365858,20.165963396772845,9,1,38,0,7.609222379182855,7.626403080219326,7.494797222203446,7.626406450193304,3.805531578947368,7.502907590270665,132.8626,11.747600000000006,11.747600000000006,7.626406450193304,2050.664
8178,1,10,0,3,0,181.7292,8.097063757813284,7.503790504059262,7.283695193338166,22.08474147247662,10,1,18,0,7.609222379182855,7.603926109403291,7.494797222203446,7.60872716652003,10.096066666666664,7.60342826700307,150.7366,30.99259999999998,30.99259999999998,7.60872716652003,2014.7108
2719,1,6,1,3,0,161.0552,7.550437881945288,7.503790504059262,7.330424462937938,21.18254610841499,9,1,18,0,7.609222379182855,7.603926109403291,7.494797222203446,7.626406450193304,8.947511111111112,7.60342826700307,147.6418,13.413400000000024,13.413400000000024,7.626406450193304,2050.664
3348,1,13,0,4,0,210.2612,7.924948949375222,5.533153601523527,7.36003598848004,1.9885856258786687,12,0,27,0,5.558089741325828,5.526809787121378,7.49294468503679,5.738475573655711,7.787451851851852,7.502907590270665,147.5102,62.751000000000005,62.751000000000005,5.738475573655711,309.597
